filename,filetype,filesize,codesecsize,md5,imphash,compilationtime,addressep,sectionep,tlssections,originalfilename,sectioncount,secname1,secname2,secname3,secname4,secname5,secname6,secsize1,secsize2,secsize3,secsize4,secsize5,secsize6,secent1,secent2,secent3,secent4,secent5,secent6,functionstotal,refslocal,refsglobalvar,refsunknown,apitotal,apimisses,stringsreferenced,stringsdangling,stringsnoref,ratiofunc,ratioapi,ratiostring,getprocaddress,memallocation,createthread,ctshortestpath,callbackcount,cbaveragesize,cblargestsize,stringsrefhisto
f7608ef62a45822e9300d390064e667028b75dea,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,36864,25600,75f71713a429589e87cf2656107d2bfc,e7dbee42f8c83c702a9f7321948437f4,2015-04-10 04:17:27,0x66e5,.text|0,0,browser.dll,6,.text,.rdata,.data,.CRT,.rsrc,.reloc,25600,5120,512,512,1024,3072,6.270818630886686,6.137686257173122,0.06116285224115448,0.11446338125913882,2.816609789254658,4.869071437557762,214,840,0,0,255,0,24,0,458,8.359375,9.9609375,0.9375,3,1,3,2,2,68,84,3-4-7-4-4-0-0-0-1
5c3e709517f41febf03109fa9d597f2ccc495956,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,35328,24064,ac75fd7d79e64384b9c4053b37e5623f,e7dbee42f8c83c702a9f7321948437f4,2015-03-31 11:04:42,0x60f8,.text|0,0,credssp.dll,6,.text,.rdata,.data,.CRT,.rsrc,.reloc,24064,5120,512,512,1024,3072,6.280525004056481,6.109054736959553,0.06116285224115448,0.11446338125913882,2.876872480710794,4.78707674284253,196,768,0,0,255,0,29,0,477,8.144946808510639,10.596742021276595,1.2051196808510638,3,1,3,2,2,68,84,3-5-12-5-2-0-0-0-1
9fc43e32c887b7697bf6d6933e9859d29581ead0,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,35840,24576,a3c757af9e7a9a60e235d08d54740fbc,aa949b77afcea47c85c86825f47882fd,2015-03-25 12:01:29,0x616a,.text|0,0,credssp.dll,6,.text,.rdata,.data,.CRT,.rsrc,.reloc,24576,5120,512,512,1024,3072,6.226777083378153,6.116314893387569,0.06116285224115448,0.11446338125913882,2.876872480710794,4.817290900832427,195,765,0,0,260,0,33,0,477,7.9345703125,10.579427083333334,1.3427734375,3,2,3,2,2,68,84,3-5-12-5-4-1-0-0-0
d85e44d386315b0258847495be1711450ac02d9f,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,39936,28672,c4ffab85d84b494e1c450819a0e9c7db,341bd93df1527cdd73fea0aa255897a8,2015-05-08 10:39:32,0x77d6,.text|0,0,api-ms-win-downlevel-profile-l1-1-0.dll,6,.text,.rdata,.data,.CRT,.rsrc,.reloc,28672,5120,512,512,1024,3072,6.291957960801858,6.44923036420252,0.06116285224115448,0.11446338125913882,3.29991954139168,5.29707152417476,228,915,0,0,298,0,40,0,536,7.952008928571429,10.393415178571429,1.3950892857142856,3,1,3,2,2,82,84,4-8-13-6-5-1-0-0-1
80dca565807fa69a75a7dd278cef1daaee34236e,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,34304,24064,9863f1efc5274b3d449b5b7467819d28,22a8a4c0e0ba06e047bfffee81781045,2015-11-16 06:59:00,0x6acf,.text|0,0,mgswizap.dll,5,.text,.rdata,.data,.rsrc,.reloc,,24064,5632,0,1536,2048,,6.381390214785096,6.59105272860016,0.0,2.617640515748618,4.686624586045721,,228,889,0,0,150,0,44,0,517,9.474734042553191,6.233377659574468,1.8284574468085106,0,1,2,2,1,57,57,7-15-5-10-3-0-0-0-0
87f952496b53448b01f64e88325c402619f55016,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,33792,24576,45fb46519b97acae722192304c804894,2b4ad9f813d20429553ae12e3d576db3,2016-03-17 19:32:05,0x6d7b,.text|0,0,clconfig.dll,5,.text,.rdata,.data,.rsrc,.reloc,,24576,5632,0,1024,1536,,6.3636055376475325,6.628475028839074,0.0,2.710129005314807,5.872001521117407,,229,909,0,0,140,0,30,0,460,9.318033854166666,5.696614583333333,1.220703125,0,1,1,2,1,57,57,4-5-4-13-2-0-0-1-0
ef5c5e5ca9510d72247788184f53d889fd361b5f,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,33794,24576,a34734b3904ef24909ecc8a6d7a5aece,2b4ad9f813d20429553ae12e3d576db3,2016-03-17 19:32:05,0x6d7b,.text|0,0,clconfig.dll,5,.text,.rdata,.data,.rsrc,.reloc,,24576,5632,0,1024,1536,,6.3636055376475325,6.628475028839074,0.0,2.710129005314807,5.872001521117407,,229,909,0,0,140,0,30,0,460,9.318033854166666,5.696614583333333,1.220703125,0,1,1,2,1,57,57,4-5-4-13-2-0-0-1-0
8f99774926b2e0bf85e5147aaca8bbbbcc5f1d48,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,33280,24064,c2988e3e4f70d5901b234ff1c1363dcc,146edb70bf28f84084ef594e270f936b,2016-05-20 22:58:15,0x6cf1,.text|0,0,svchost.dll,5,.text,.rdata,.data,.rsrc,.reloc,,24064,5632,0,1024,1536,,6.4101182376072146,6.458462029806546,0.0,3.9341291308114097,5.815917664632448,,228,922,0,0,121,0,34,0,457,9.474734042553191,5.0282579787234045,1.4128989361702127,0,1,1,2,1,57,57,4-8-5-12-2-1-0-1-0
90c3b756b1bb849cba80994d445e96a9872d0cf5,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,33792,24576,21d63e99ed7dcd8baec74e6ce65c9ef3,614ef390eec91560762d6d95283cac49,2016-05-20 14:31:45,0x6db1,.text|0,0,iprpp.dll,5,.text,.rdata,.data,.rsrc,.reloc,,24576,5632,0,1024,1536,,6.374861162820705,6.481116555777471,0.0,3.069795935958535,5.82524293386225,,230,929,0,0,123,0,44,0,445,9.358723958333334,5.0048828125,1.7903645833333333,0,1,1,2,1,57,57,6-13-7-13-2-0-0-1-0
db731119fca496064f8045061033a5976301770d,PE32 executable (GUI) Intel 80386 for MS Windows,62976,39936,34651f2df01b956f1989da4b3ea40338,dea202f69c80c247fa9c7572ee57b275,2013-03-29 06:44:45,0x524b,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,39936,12288,3584,512,5632,,6.4911257651205245,4.876292256364543,2.572183641171018,5.090361638569335,3.786456487298928,,319,922,3,1,244,0,28,0,648,7.987780448717949,6.109775641025641,0.7011217948717948,10,5,1,5,1,17,17,2-1-1-6-7-0-0-2-6
499ff777c88aeacbbaa47edde183c944ac7e91d2,PE32 executable (GUI) Intel 80386 for MS Windows,266240,18432,ea726d3e8f6516807366584f3c5b5e2a,29060e4ad2952b41e0ca7a8bec893df0,2011-04-22 01:13:30,0x1449,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,18432,8704,235008,512,2560,,6.439194285974628,4.622020119592968,6.521693690584762,5.105006099278344,4.758611452508607,,166,470,3,1,174,0,29,0,2807,9.00607638888889,9.440104166666668,1.5733506944444446,10,7,0,0,0,0,0,2-0-2-8-9-0-0-4-2
8ee6cec34070f20fd8ad4bb202a5b08aea22abfa,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,124416,24064,30cda69cf82637dfa2ffdc803bf2aead,d748e6e04d438bca6b23948bed3b6f1b,2015-03-23 07:15:43,0x2ab3,.text|0,0,,4,.text,.rdata,.data,.reloc,,,24064,8704,5120,3072,,,6.400468743223441,4.705639839340152,5.526713219005298,5.477291827369836,,,181,528,92,1,220,0,31,0,2069,7.521609042553192,9.142287234042554,1.2882313829787233,45,6,0,0,0,0,0,2-4-1-10-8-0-0-3-1
99f927f97838eb47c1d59500ee9155adb55b806a,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,99328,40448,07c8a0a792a5447daf08ac32d1e283e8,0ded836f611931c9c06675481bce0c43,2015-10-12 07:23:15,0x3281,.text|0,0,,4,.text,.rdata,.data,.reloc,,,40448,12800,38912,6144,,,6.510635973048478,5.018203761514754,7.704963398919122,3.804841694792379,,,288,937,3,1,368,0,42,0,1345,7.120253164556962,9.098101265822784,1.0383702531645569,14,21,0,0,0,0,0,3-1-2-7-13-2-1-5-4
0f04dad5194f97bb4f1808df19196b04b4aee1b8,PE32 executable (GUI) Intel 80386 for MS Windows,275456,19968,8b6d824619e993f74973eedfaf18be78,5e09c894e4d0747f52c4bed54db020c6,2016-03-22 09:30:14,0x1817,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,19968,10752,238080,512,5120,,6.485114201906198,4.853256559207532,6.507411466799203,5.105006099278344,3.177563760088163,,175,470,3,1,178,0,31,0,2687,8.764022435897436,8.914262820512821,1.5524839743589745,10,7,0,0,0,0,0,2-0-1-8-12-0-0-4-2
7cefb021fb30f985b427b584be9c16e364836739,PE32 executable (GUI) Intel 80386 for MS Windows,117248,32256,617ba99be8a7d0771628344d209e9d8a,8dda9f5ba78fa54a76a17286e125457d,2016-04-18 11:56:11,0x857b,.text|0,0,Star Polk.exe,6,.text,.rdata,.data,.relocat,.engine,.rsrc,32256,52224,8704,1024,512,21504,6.568473581227046,7.245600768299352,7.47497492697812,4.045455882703489,2.1676743584830467,3.888063527081256,119,127,3,0,287,11,18,0,2911,3.689236111111111,8.897569444444445,0.5580357142857143,2,27,0,0,0,0,0,1-1-0-6-2-5-0-1-1
87f45e82edd63ef05c41d18aeddeac00c49f1aee,PE32 executable (GUI) Intel 80386 for MS Windows,124928,23552,9617f3948b1886ebc95689c02d2cf264,66912c6d10556adc092055782b4cdc57,2015-02-26 09:11:02,0x25fe,.text|0,0,,4,.text,.rdata,.data,.reloc,,,23552,8704,5632,3584,,,6.42589456730806,4.7088121590768015,5.172611483018661,4.7094159005003995,,,178,496,94,1,207,3,24,0,2107,7.557744565217392,8.7890625,1.0190217391304348,39,6,0,0,0,0,0,3-1-1-4-8-0-1-3-1
6fb3fd8c2580c84314b14510944700144a9e31df,PE32 executable (GUI) Intel 80386 for MS Windows,216576,33792,f7ee38ca49cd4ae35824ce5738b6e587,476669152c20a5d8a2f8feeef9e2bbc3,2016-04-28 07:09:50,0x2578,.text|0,0,,4,.text,.rdata,.data,.reloc,,,33792,12288,163840,5632,,,6.50156645321047,4.936750357801355,7.969951441165999,3.708633500952082,,,272,806,3,1,288,1,29,0,4019,8.049242424242424,8.522727272727272,0.8581912878787878,15,13,0,0,0,0,0,2-2-3-5-10-0-0-2-2
e17615331bdce4afa45e4912bdcc989eacf284bc,PE32 executable (GUI) Intel 80386 for MS Windows,170496,30208,5e93cf87040cf225ab5b5b9f9f0a0d03,9cb7c2908b1bf04c5f0cea5d789f5dad,2015-07-16 13:49:45,0x25f5,.text|0,0,,4,.text,.rdata,.data,.reloc,,,30208,18432,5120,9216,,,6.476990965566113,4.5481640763279785,4.079647131905176,3.388503802015706,,,244,681,96,1,256,0,49,0,2904,8.077330508474576,8.474576271186441,1.6220868644067798,70,5,0,0,0,0,0,2-1-1-10-9-0-0-3-5
17661a04b4b150a6f70afdabe3fd9839cc56bee8,PE32 executable (GUI) Intel 80386 for MS Windows,89088,32256,a579d53a1d29684de6d2c0cbabd525c5,ab0de729364460157e3ea9fbc46e7f8e,2015-04-10 10:33:00,0x3299,.text|0,0,,4,.text,.rdata,.data,.reloc,,,32256,13824,35840,6144,,,6.526848417277092,5.271119652052231,7.6690649913712114,3.780984123774293,,,291,845,3,1,269,1,33,0,1297,9.021577380952381,8.33953373015873,1.0230654761904763,12,14,0,0,0,0,0,3-2-3-6-12-0-0-2-2
69d8ca2a02241a1f88a525617cf18971c99fb63b,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,96256,38400,ed601bbd4dd0e267afb0be840cb27c90,973ad6c8fe41d6755cb3db7d88b4f65f,2015-11-18 05:14:19,0x2940,.text|0,0,,4,.text,.rdata,.data,.reloc,,,38400,12800,37888,6144,,,6.479689362838717,4.9669497050530005,7.702203594137599,3.681545002378081,,,280,888,3,1,319,0,40,0,1425,7.291666666666667,8.307291666666668,1.0416666666666667,12,17,0,0,0,0,0,2-4-1-8-11-1-0-5-4
2c86a6d6e9915a7f38d119888ede60b38ab1d69d,PE32 executable (GUI) Intel 80386 for MS Windows,95744,37888,56e011137b9678f1fcc54f9372198bae,e98853f59ee0ca4e801124cfb5a825ba,2015-11-18 05:13:12,0x2878,.text|0,0,,4,.text,.rdata,.data,.reloc,,,37888,12800,37888,6144,,,6.501119623479235,4.96432331639859,7.701589776679206,3.6467513738654347,,,279,881,3,1,314,0,41,0,1421,7.363809121621622,8.28758445945946,1.0821368243243243,12,17,0,0,0,0,0,2-4-2-9-11-1-0-4-4
4fae67d3988da117608a7548d9029caddbfb3ebf,PE32 executable (GUI) Intel 80386 for MS Windows,1614336,37888,c6a80316ea97218df11e11125337233a,415e97cd2fc01f8cde31f91b388b2487,2015-07-07 12:47:17,0x4c71,.text|0,0,,4,.text,.rdata,.data,.reloc,,,37888,12288,1553408,9728,,,6.500797175056074,5.028048334599815,2.8095083853659606,2.4227945298752696,,,271,821,3,1,313,0,32,0,1502,7.152660472972974,8.261190878378379,0.8445945945945946,12,19,0,0,0,0,0,2-3-1-6-10-1-1-2-2
f3d50c1f7d5f322c1a1f9a72ff122cac990881ee,PE32 executable (GUI) Intel 80386 for MS Windows,1615360,37888,77089c094c0f2c15898ff0f021945148,415e97cd2fc01f8cde31f91b388b2487,2015-07-09 07:02:10,0x4c71,.text|0,0,,4,.text,.rdata,.data,.reloc,,,37888,12288,1554432,9728,,,6.502778118304909,5.028207639353076,2.8168227780136257,2.4230581964683604,,,271,821,3,1,313,0,32,0,1471,7.152660472972974,8.261190878378379,0.8445945945945946,12,19,0,0,0,0,0,2-3-1-6-10-1-1-2-2
b7788af2ef073d7b3fb84086496896e7404e625e,PE32 executable (GUI) Intel 80386 for MS Windows,91136,31744,eda061c497ba73441994a30e36f55b1d,a29479155d343e701b80c8654a4d8772,2015-05-08 10:45:31,0x2fe0,.text|0,0,,4,.text,.rdata,.data,.reloc,,,31744,13824,38912,5632,,,6.510171961536903,5.304917246328631,7.724284899231726,4.045368320436276,,,286,806,3,1,262,0,37,0,1396,9.009576612903226,8.253528225806452,1.1655745967741935,12,15,0,0,0,0,0,3-6-3-6-12-0-0-2-2
a857bccf4cc5c15b60667ecd865112999e1e56ba,PE32 executable (GUI) Intel 80386 for MS Windows,241152,31744,0c334645a4c12513020aaabc3b78ef9f,e7333284c394f32ed526d7aca2d99ae3,2015-04-30 09:25:38,0x3106,.text|0,0,,4,.text,.rdata,.data,.reloc,,,31744,13824,188416,6144,,,6.547168538424657,5.269204573480912,7.974025761596828,3.755555914977828,,,287,823,3,1,261,0,33,0,4605,9.041078629032258,8.22202620967742,1.0395665322580645,12,14,0,0,0,0,0,3-2-3-6-12-0-0-2-2
e742b917d3ef41992e67389cd2fe2aab0f9ace5b,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,81920,37376,7764499bb1c4720d0f1d302f15be792c,03de6ed1273469c62e7b3f736beeab40,2015-12-15 09:21:51,0x26cb,.text|0,0,,4,.text,.rdata,.data,.reloc,,,37376,12800,24576,6144,,,6.4960077926585065,4.9112765263606635,7.487700501747892,3.5923930219973443,,,287,875,3,1,306,0,35,0,1066,7.678724315068494,8.18707191780822,0.936429794520548,12,17,0,0,0,0,0,2-1-1-6-10-1-1-5-4
d9989a46d590ebc792f14aa6fec30560dfe931b1,PE32+ executable (GUI) x86-64 for MS Windows,91175,35328,8b031fce1d0c38d6b4c68d52b2764c7e,e31c53b3220a7e4ba1efe5440107d17f,2012-12-12 19:12:12,0x493c,.text|0,0,,5,.text,.rdata,.data,.pdata,.reloc,,35328,17408,10240,2048,1536,,6.267847017058231,4.905534580427232,5.899503668301188,4.224811551787778,2.861262614590132,,196,620,6,0,278,0,31,0,1453,5.5480072463768115,7.869112318840579,0.8774909420289855,11,20,1,4,0,0,0,1-0-2-8-9-0-1-4-2
b4a515ef9de037f18d96b9b0e48271180f5725b7,PE32 executable (GUI) Intel 80386 for MS Windows,1619968,43520,afe09fb5a2b97f9e119f70292092604e,af4efb2c0c0e7e29bf653f4170205143,2015-07-09 07:06:23,0x4d16,.text|0,0,,4,.text,.rdata,.data,.reloc,,,43520,12288,1553408,9728,,,6.464032039723037,5.006166036206713,2.8086901366367094,2.4992664389166808,,,294,928,3,1,326,0,32,0,1490,6.755514705882352,7.490808823529411,0.7352941176470588,12,23,0,0,0,0,0,2-1-1-6-12-1-1-2-2
51b0e3cd6360d50424bf776b3cd673dd45fd0f97,PE32 executable (GUI) Intel 80386 for MS Windows,1617408,43520,973e0c922eb07aad530d8a1de19c7755,af4efb2c0c0e7e29bf653f4170205143,2015-07-07 12:42:59,0x4d02,.text|0,0,,4,.text,.rdata,.data,.reloc,,,43520,12288,1550848,9728,,,6.465039528731097,5.0080321108175,2.7949067042263875,2.4940240043127715,,,294,928,3,1,324,0,32,0,1435,6.755514705882352,7.44485294117647,0.7352941176470588,12,23,0,0,0,0,0,2-1-1-6-12-1-1-2-2
e034e0d9ad069bab5a6e68c1517c15665abe67c9,PE32+ executable (GUI) x86-64 for MS Windows,171520,35328,6a24be8f61bcd789622dc55ebb7db90b,621054393814a7b6b6a6a93925c5de86,2015-04-30 08:40:55,0x2b30,.text|0,0,,5,.text,.rdata,.data,.pdata,.reloc,,35328,26112,7168,2560,3584,,6.259860626395609,3.8756536534448123,4.39790857201378,4.005408178739854,2.8195786891050756,,205,577,94,0,252,1,46,0,2929,5.80276268115942,7.133152173913043,1.3020833333333333,70,5,0,0,0,0,0,0-1-1-8-10-0-0-3-5
9e779c8b68780ac860920fcb4a8e700d97f084ef,PE32+ executable (GUI) x86-64 for MS Windows,184320,35840,f686304cff9b35ea0d7647820ab525ba,b719e529f892d05bdf0fd1988977d79a,2015-07-23 14:42:07,0x2cd0,.text|0,0,,5,.text,.rdata,.data,.pdata,.reloc,,35840,26112,6656,2560,3584,,6.246287227371853,3.888033359324487,3.4422788910910507,3.9617432056463047,2.819501939146686,,207,580,103,0,255,0,48,0,3100,5.775669642857142,7.114955357142857,1.3392857142857142,71,5,0,0,0,0,0,0-1-1-9-10-0-0-3-5
2663eb655918c598be1b2231d7c018d8350a0ef9,PE32+ executable (DLL) (GUI) x86-64 for MS Windows,48640,36864,540e4a7a28ca1514e53c2564993d8d87,cc6fafe0a85aa54c8629324595ac212b,2015-04-09 11:21:43,0x8e68,.text|0,0,browser.dll,6,.text,.rdata,.data,.pdata,.CRT,.rsrc,36864,6656,512,2048,512,1024,6.151525806948866,6.019329346448938,0.08153941234324169,3.766665596512342,0.15127132530476972,2.814656664254658,182,877,3,0,252,0,44,0,837,4.937065972222222,6.835937500000001,1.193576388888889,0,1,3,2,0,0,0,6-6-14-7-8-0-0-0-1
c23f18de9779c4f14a3655823f235f8e221d0f6a,PE32+ executable (GUI) x86-64 for MS Windows,170496,35328,9f82abbaebc1093a187f1887df2cf926,ccc7c093a344ce839b78af1842c39222,2015-02-03 09:15:10,0x2a50,.text|0,0,,5,.text,.rdata,.data,.pdata,.reloc,,35328,25600,7168,2560,3584,,6.251021248568016,3.8680869615155755,4.400363290880575,3.8918764000608004,2.8203581097006594,,203,574,94,0,238,0,45,0,2859,5.74615036231884,6.736865942028985,1.2737771739130435,70,4,0,0,0,0,0,0-0-1-8-10-0-0-3-5
10686cc4e46cf3ffbdeb71dd565329a80787c439,PE32+ executable (GUI) x86-64 for MS Windows,95726,32768,d7c471729bc124babf32945eb5706eb6,5da2915566cd600b1397e09fced424de,2012-12-12 19:12:12,0x3e10,.text|0,0,,5,.text,.rdata,.data,.pdata,.reloc,,32768,16384,10752,2048,1536,,6.244786116071963,4.910821925756763,6.051559660295046,4.040091179465626,2.8417130138079316,,189,567,3,0,220,0,25,0,1519,5.767822265625,6.7138671875,0.762939453125,8,17,0,0,0,0,0,1-0-2-6-8-0-0-3-2
4f895db287062a4ee1a2c5415900b56e2cf15842,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,166912,42496,5363e5cc28687b7dd71f1e257eab2d5d,43ed69fbcc95dcbdae543657a00fffd8,2016-04-04 12:09:50,0x48f6,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,42496,12288,104448,512,6144,,6.486328569063425,4.852956987200036,6.027589107105101,5.11576737858367,4.2966804316016125,,287,1002,143,1,260,0,28,1,1984,6.7535768072289155,6.118222891566265,0.6588855421686747,34,5,0,0,0,0,0,1-2-1-7-7-0-0-3-5
fd3e7b345265acfc983e80c8a3a42f917f615283,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,53248,28672,52c643f21b409ccd6b0d74901de76447,0756535d1dcd753005bcd1984e8cf7e5,2016-03-17 09:34:39,0x3361,.text|0,0,bitsprx3.dll,5,.text,.rdata,.data,.rsrc,.reloc,,28672,13312,3072,1536,5632,,6.493198138714737,5.534578461957185,2.6211298478985743,4.312711086308165,3.929549874578343,,220,841,3,1,166,0,37,1,548,7.672991071428571,5.789620535714286,1.2904575892857142,10,6,0,0,0,0,0,2-3-5-4-12-2-0-4-2
a43ef43f3c3db76a4a9ca8f40f7b2c89888f0399,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,52224,28672,7c2b1de614a9664103b6ff7f3d73f83d,0756535d1dcd753005bcd1984e8cf7e5,2016-05-20 13:16:01,0x33d5,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,28672,13312,3072,512,5632,,6.510479485546187,5.517092951612614,2.6211298478985743,5.105029167874661,3.9258825171927185,,220,842,3,1,166,0,34,1,536,7.672991071428571,5.789620535714286,1.1858258928571428,10,6,0,0,0,0,0,2-4-4-3-12-0-0-4-2
c345a85c01360f2833752a253a5094ff421fc839,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,52224,28672,1219318522fa28252368f58f36820ac2,0756535d1dcd753005bcd1984e8cf7e5,2016-05-20 14:34:44,0x33d4,.text|0,0,,5,.text,.rdata,.data,.rsrc,.reloc,,28672,13312,3072,512,5632,,6.51047304868133,5.517704917606642,2.6211298478985743,5.105029167874661,3.9205771211574763,,220,842,3,1,166,0,34,1,536,7.672991071428571,5.789620535714286,1.1858258928571428,10,6,0,0,0,0,0,2-4-4-3-12-0-0-4-2
11af174294ee970ac7fd177746d23cdc8ffb92d7,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,82432,52224,9422ca55f7fca4449259d8878ede5e47,3cb0e1d9b91a4de3c5a7717eb1d0817a,2015-02-26 09:04:06,0x9349,.text|0,0,advstorshell.dll,5,.text,.rdata,.data,.rsrc,.reloc,,52224,12288,7680,1536,7680,,6.394890344705152,4.840496941977958,6.170650399626377,2.477602517474146,5.2351543217505006,,325,774,166,1,214,0,30,1,968,6.223192401960785,4.097732843137255,0.5744485294117647,44,6,0,0,0,0,0,2-6-3-4-7-0-1-3-2
e3b7704d4c887b40a9802e0695bae379358f3ba0,PE32+ executable (DLL) (GUI) x86-64 for MS Windows,107520,75776,a96f4b8ac7aa9dbf4624424b7602d4f7,9a3084b771b56a7fa808fa6773a9a965,2015-07-29 12:19:59,0xe078,.text|0,0,advstorshell.dll,6,.text,.rdata,.data,.pdata,.rsrc,.reloc,75776,15360,8704,3584,1536,1536,5.802759370324363,4.656891125719475,5.750626488546233,4.413117963063588,2.479396064025033,2.869216797976598,300,777,131,1,287,2,83,0,1886,3.9590371621621623,3.7874788851351355,1.095333614864865,139,4,0,0,0,0,0,0-70-0-3-3-0-0-3-2
c2f8ea43f0599444d0f6334fc6634082fdd4a69f,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,136704,68608,78819cbffa455a89b5870c4d3e70ca2d,ca01f54a673f0b8dd6327decd0beea2e,2016-08-08 19:14:49,0x2f83,.text|0,0,,5,.text,.rdata,.data,.gfids,.reloc,,68608,27648,34304,512,4608,,6.6714418012419365,5.288518558822131,7.838764439169956,1.6232869068509301,6.371459009350653,,576,1333,37,1,255,0,46,0,2090,8.395522388059701,3.7167677238805967,0.6704757462686567,10,15,0,0,0,0,0,2-3-7-11-12-0-0-0-1
3403519fa3ede4d07fb4c05d422a9f8c026cedbf,PE32+ executable (DLL) (console) x86-64 for MS Windows,336896,223232,113cc4a88fd28ea4398e312093a6a4d5,675faf9ea85d8e284e6b3d3d56e8b0f3,2016-02-09 22:58:49,0x2220c,.text|0,0,mscrypto.dll,6,.text,.rdata,.data,.pdata,.rsrc,.reloc,223232,68608,28160,11776,1024,3072,6.327519976755203,4.626115037101039,6.158695925859692,5.378978806141561,2.933894493207371,3.847123123147197,1529,4060,3,0,549,3,131,0,5225,6.849376433486238,2.4593248279816513,0.5868334288990825,9,9,8,2,0,0,0,0-4-6-15-47-6-0-4-41
5f05a8cb6fef24a91b3bd6c137b23ab3166f39ae,PE32+ executable (DLL) (GUI) x86-64 for MS Windows,337920,223232,9ca6ead1384953d787487d399c23cb41,c03a9992bcab17021c0bbfa58688f009,2015-12-29 11:30:20,0x2217c,.text|0,0,NvdSac.dll,6,.text,.rdata,.data,.pdata,.rsrc,.reloc,223232,69120,28672,11776,1024,3072,6.326409155287355,4.652835562612003,6.133528105936686,5.350549377246504,3.1002745926678803,3.914732149719657,1543,4068,3,0,540,3,127,0,5379,6.912091456422019,2.4190080275229358,0.5689148509174312,8,9,8,2,0,0,0,0-4-6-14-45-5-0-4-41
c2e8c584d5401952af4f1db08cf4b6016874ddac,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,81408,28160,078755389b98d17788eb5148e23109a6,b83177cdb11f3298c962f8aefd67f5fb,2015-10-06 11:13:02,0x22b1,.text|0,0,,4,.text,.rdata,.data,.reloc,,,28160,12288,34304,5632,,,6.5063302978457935,4.877466819359252,7.664189213914295,3.639998278545411,,,257,706,3,1,296,0,28,0,1262,9.126420454545455,10.511363636363637,0.9943181818181818,12,20,0,0,0,0,0,2-2-1-5-9-1-1-3-2
e5fb715a1c70402774ee2c518fb0e4e9cd3fdcff,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,246272,28672,072c692783c67ea56da9de0a53a60d11,92a585a9e496e7bd3bfe16d7e9fa85c9,2015-09-22 12:24:21,0x2393,.text|0,0,,4,.text,.rdata,.data,.reloc,,,28672,12288,198144,6144,,,6.471616015540848,4.909754542521357,7.97813594794831,3.4355386661782195,,,255,715,3,1,295,0,30,0,4714,8.893694196428571,10.288783482142858,1.0463169642857142,12,19,0,0,0,0,0,2-5-1-5-9-0-1-3-2
c1eae93785c9cb917cfb260d3abf6432c6fdaf4d,PE32 executable (DLL) (GUI) Intel 80386 for MS Windows,84480,28672,732fbf0a4ceb10e9a2254af59ae4f880,92a585a9e496e7bd3bfe16d7e9fa85c9,2015-09-01 08:04:34,0x2393,.text|0,0,,4,.text,.rdata,.data,.reloc,,,28672,12288,36352,6144,,,6.469705788000572,4.966070987869286,7.680141326346473,3.433076070556091,,,255,715,3,1,295,0,28,0,1306,8.893694196428571,10.288783482142858,0.9765625,12,19,0,0,0,0,0,2-3-1-5-9-0-1-3-2
015425010bd4cf9d511f7fcd0fc17fc17c23eec1,PE32 executable (GUI) Intel 80386 for MS Windows,87552,27648,c2a0344a2bbb29d9b56d378386afcbed,414dbee746d59c8cdfca1aade261f931,2015-06-11 04:40:02,0x2116,.text|0,0,,4,.text,.rdata,.data,.reloc,,,27648,12288,40448,6144,,,6.502713805377894,4.8903303806772,7.730511752079551,3.350064342402943,,,251,723,3,1,280,0,28,0,1324,9.078414351851851,10.127314814814815,1.0127314814814814,12,18,0,0,0,0,0,2-5-1-5-8-0-1-2-2
